Player,Hero,Role,Winner,File,Date,Map,GameTime,HeroKills,Assists,Takedowns,Deaths,MinionDmg,SummonDmg,StructDmg,SiegeDmg,HeroDmg,DmgTaken,XP,SpentDead,Rooting,Silence,Stun,CC,OnFire,SpellDmg,PhysDmg,MercDmg,MercCaptures,MinionKills,Regen,Award,HealShield,SelfHeal,,
Deathmask#1670,Nazeebo,Mage,Loser,2024-09-13 22.37.28 Distrito industrial.StormReplay,13/09/2024,Distrito industrial.StormReplay,00:17:26,4,6,10,4,36663,9351,6813,52827,80635,59435,11905,00:01:49,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,19089,0,0,45,21,0,0,5972,,
Raizenser#1838,Ragnaros,Melee Assassin,Winner,2024-11-06 22.58.07 Braxis Outpost.StormReplay,06/11/2024,Braxis Outpost.StormReplay,00:17:51,3,6,9,4,33645,0,881,36862,42816,51149,10003,00:02:27,00:00:00,00:00:00,00:00:06,00:01:44,00:00:00,00:00:00,5231,960,1,42,25,0,0,3983,,
Raizenser#1838,Hanzo,Ranged Assassin,Loser,2024-09-18 22.17.56 Braxis Outpost.StormReplay,18/09/2024,Braxis Outpost.StormReplay,00:14:20,2,6,8,4,13656,0,1751,17108,47594,16680,4353,00:01:25,00:00:00,00:00:00,00:00:00,00:00:00,00:00:32,00:00:00,11540,1499,1,12,11,0,0,0,,
Deathmask#1670,Tychus,Ranged Assassin,Loser,2024-10-16 23.37.07 Ciudad argenta.StormReplay,16/10/2024,Ciudad argenta.StormReplay,00:11:38,2,6,8,4,16898,11236,1278,35161,33763,38244,6732,00:01:08,00:00:00,00:00:00,00:00:00,00:00:02,00:00:33,00:00:00,27675,2010,1,20,15,0,0,787,,
Zombicioso#1115,Deathwing,Bruiser,Loser,2024-11-20 23.38.37 Ciudad argenta.StormReplay,20/11/2024,Ciudad argenta.StormReplay,00:15:11,2,6,8,4,16839,0,1754,19808,51895,50645,7459,00:01:43,00:00:00,00:00:15,00:00:12,00:02:29,00:00:00,00:00:00,3141,1003,0,22,11,0,0,14939,,
Raizenser#1838,Mephisto,Mage,Winner,2024-09-04 23.33.17 Distrito industrial.StormReplay,04/09/2024,Distrito industrial.StormReplay,00:16:28,2,6,8,4,56171,0,8245,64416,95947,54235,10840,00:01:35,00:00:00,00:00:00,00:00:00,00:04:11,00:00:49,00:00:00,6260,0,0,45,31,MostTeamfightHeroDamageDone,0,8271,,
WatchdogMan#1114,Deathwing,Bruiser,Winner,2024-05-25 23.31.11 Puesto de avanzada de Braxis.StormReplay,25/05/2024,Puesto de avanzada de Braxis.StormReplay,00:17:08,2,6,8,4,42929,5935,12574,61690,56708,68387,11185,00:02:03,00:00:00,00:00:00,00:00:27,00:05:53,00:00:35,00:00:00,17487,1312,0,40,28,MostTeamfightHeroDamageDone,0,24723,,
Zombicioso#1115,Brightwing,Healer,Loser,2024-09-28 17.49.09 Distrito industrial.StormReplay,28/09/2024,Distrito industrial.StormReplay,00:15:28,2,6,8,4,7734,0,351,8085,8793,36473,6530,00:01:14,00:00:00,00:00:36,00:00:00,00:00:36,00:00:00,00:00:00,12386,642,3,12,37,ClutchHealer,84770,0,,
Raizenser#1838,Lucio,Healer,Loser,2024-10-23 23.15.33 Puesto de avanzada de Braxis.StormReplay,23/10/2024,Puesto de avanzada de Braxis.StormReplay,00:13:19,2,6,8,4,3871,1,0,4750,19357,22699,5302,00:00:52,00:00:00,00:00:00,00:00:00,00:00:08,00:00:00,00:00:00,17533,0,0,8,13,ClutchHealer,81695,0,,
WatchdogMan#1114,Xul,Bruiser,Loser,2024-03-18 23.22.41 Ciudad argenta.StormReplay,18/03/2024,Ciudad argenta.StormReplay,00:17:48,1,6,7,4,95779,0,7620,109086,84870,76801,22496,00:01:43,00:01:24,00:00:00,00:00:00,00:26:59,00:01:12,00:00:00,42238,0,0,111,34,MostRoots,0,21407,,
Raizenser#1838,Deckard,Healer,Winner,2024-04-20 01.29.08 Puesto de avanzada de Braxis.StormReplay,20/04/2024,Puesto de avanzada de Braxis.StormReplay,00:16:19,1,6,7,4,16161,0,969,17130,25688,36842,4966,00:01:07,00:01:09,00:00:00,00:01:25,00:05:48,00:00:00,00:00:00,1927,0,0,11,14,MostRoots,79837,0,,
Deathmask#1670,Jaina,Mage,Winner,2024-08-09 22.25.37 Caverna perdida.StormReplay,09/08/2024,Caverna perdida.StormReplay,00:12:25,0,6,6,4,41508,4595,0,46103,30884,23122,10936,00:01:24,00:00:18,00:00:00,00:00:00,00:18:54,00:00:24,00:00:00,7478,0,0,48,14,0,0,0,,
Malenfant#11223,Zul'jin,Ranged Assassin,Winner,2024-02-28 21.57.09 Distrito industrial.StormReplay,28/02/2024,Distrito industrial.StormReplay,00:12:57,0,6,6,4,25822,13104,0,39684,34440,35601,8517,00:00:33,00:00:00,00:00:00,00:00:00,00:04:12,00:00:00,00:00:00,25745,0,0,24,22,0,0,6625,,
Ticoman#1667,Tassadar,Mage,Winner,2024-03-29 23.00.36 Braxis Outpost.StormReplay,29/03/2024,Braxis Outpost.StormReplay,00:17:15,0,6,6,4,42120,0,4513,47000,63856,36616,7354,00:01:32,00:00:00,00:00:00,00:00:13,00:15:21,00:00:00,00:00:00,4409,1321,1,25,27,0,0,0,,
Rampage15th#1710,Li Li,Healer,Loser,2024-02-17 22.17.57 Caverna perdida.StormReplay,17/02/2024,Caverna perdida.StormReplay,00:16:53,0,6,6,4,4946,1407,254,6607,5295,41593,3788,00:02:09,00:00:00,00:00:00,00:00:00,00:00:09,00:00:00,00:00:00,4147,0,0,14,24,ClutchHealer,87205,0,,
WatchdogMan#1114,Rehgar,Healer,Winner,2024-08-30 22.55.06 Lost Cavern.StormReplay,30/08/2024,Lost Cavern.StormReplay,00:18:01,0,6,6,4,18693,0,1226,19919,23736,72500,5936,00:02:21,00:00:00,00:00:00,00:00:00,01:29:14,00:00:00,00:00:00,9522,0,0,13,38,0,101062,1776,,
Raizenser#1838,Deckard,Healer,Winner,2024-11-22 00.17.00 Ciudad argenta.StormReplay,22/11/2024,Ciudad argenta.StormReplay,00:15:34,0,6,6,4,10415,9016,170,22926,9169,31213,6174,00:02:15,00:00:24,00:00:00,00:00:37,00:02:27,00:00:00,00:00:00,5291,430,2,20,25,0,65882,0,,
WatchdogMan#1114,Tyrande,Healer,Winner,2023-12-27 22.38.59 Ciudad argenta.StormReplay,27/12/2023,Ciudad argenta.StormReplay,00:11:42,0,6,6,4,5464,561,0,6541,18906,28272,5111,00:00:55,00:00:00,00:00:00,00:00:12,00:00:27,00:00:00,00:00:00,11425,0,0,4,8,ClutchHealer,37285,3417,,
WatchdogMan#1114,Nazeebo,Mage,Loser,2024-10-02 23.25.25 Silver City.StormReplay,02/10/2024,Silver City.StormReplay,00:14:01,6,5,11,4,48882,13575,16827,84910,31998,27477,14973,00:01:26,00:00:00,00:00:00,00:00:00,00:00:00,00:01:00,00:00:00,11896,0,0,51,11,MostSiegeDamageDone,0,7625,,
Ticoman#1667,Chromie,Mage,Loser,2024-09-24 22.15.24 Lost Cavern.StormReplay,24/09/2024,Lost Cavern.StormReplay,00:15:20,7,10,17,2,55125,9389,10457,74971,51746,25931,13772,00:01:15,00:00:00,00:00:00,00:00:00,00:00:16,00:00:44,00:00:00,20302,0,0,49,17,0,0,0,,
Ticoman#1667,Falstad,Ranged Assassin,Winner,2024-06-29 22.55.07 Ciudad argenta.StormReplay,29/06/2024,Ciudad argenta.StormReplay,00:15:03,3,5,8,4,9068,4351,251,14189,35935,33827,5915,00:01:45,00:00:00,00:00:00,00:00:00,00:01:58,00:00:00,00:00:00,17463,4007,1,13,28,0,0,6336,,
Malenfant#11223,Jaina,Mage,Loser,2024-11-06 22.34.56 Distrito industrial.StormReplay,06/11/2024,Distrito industrial.StormReplay,00:15:34,3,5,8,4,39323,11237,0,50560,52618,33876,12174,00:00:58,00:00:15,00:00:00,00:00:00,00:27:35,00:00:24,00:00:00,5937,0,0,50,19,0,0,0,,
WatchdogMan#1114,Kel'Thuzad,Mage,Winner,2024-03-30 01.11.28 Caverna perdida.StormReplay,30/03/2024,Caverna perdida.StormReplay,00:13:16,2,5,7,4,38317,6257,4062,48636,51519,28881,6324,00:01:39,00:00:27,00:00:00,00:00:09,00:03:14,00:00:00,00:00:00,2635,0,0,30,22,0,0,0,,
Ticoman#1667,Falstad,Ranged Assassin,Winner,2024-07-19 23.18.47 Caverna perdida.StormReplay,19/07/2024,Caverna perdida.StormReplay,00:15:41,2,5,7,4,5692,0,2135,7827,51489,34691,3966,00:01:32,00:00:00,00:00:00,00:00:00,00:05:42,00:00:00,00:00:00,21885,0,0,8,18,0,0,8630,,
ChapelHots#1560,Johanna,Tank,Winner,2024-02-02 23.24.43 Puesto de avanzada de Braxis.StormReplay,02/02/2024,Puesto de avanzada de Braxis.StormReplay,00:11:41,2,5,7,4,19388,4004,0,23392,20972,68626,7307,00:01:13,00:00:00,00:00:00,00:00:13,00:01:27,00:00:00,00:00:00,7720,0,0,17,18,0,0,18588,,
Malenfant#11223,Stukov,Healer,Loser,2024-09-11 21.27.48 Caverna perdida.StormReplay,11/09/2024,Caverna perdida.StormReplay,00:16:03,2,5,7,4,3768,0,0,3768,14851,33842,5039,00:01:33,00:00:00,00:00:30,00:00:02,00:07:13,00:00:00,00:00:00,6704,0,0,5,21,MostSilences,69320,0,,
Raizenser#1838,Lt. Morales,Healer,Loser,2024-07-28 23.20.51 Silver City.StormReplay,28/07/2024,Silver City.StormReplay,00:14:58,2,5,7,4,8289,0,2300,11163,18450,29286,4021,00:01:56,00:00:00,00:00:00,00:00:04,00:00:37,00:00:00,00:00:00,8408,1925,2,7,17,ClutchHealer,52119,12107,,
Ticoman#1667,Azmodan,Mage,Winner,2024-10-30 22.25.27 Ciudad argenta.StormReplay,30/10/2024,Ciudad argenta.StormReplay,00:15:55,1,5,6,4,53396,15875,0,74772,48825,50803,13298,00:01:34,00:00:00,00:00:00,00:00:00,00:00:53,00:00:00,00:00:00,8414,2783,2,53,20,0,0,0,,
WatchdogMan#1114,Falstad,Ranged Assassin,Loser,2024-06-12 23.50.08 Ciudad argenta.StormReplay,12/06/2024,Ciudad argenta.StormReplay,00:14:28,1,5,6,4,17417,3660,742,22085,53748,50808,7343,00:01:34,00:00:00,00:00:00,00:00:00,00:03:34,00:00:00,00:00:00,28283,3882,1,17,11,0,0,11416,,
WatchdogMan#1114,Cassia,Ranged Assassin,Loser,2024-07-28 23.02.04 Ciudad argenta.StormReplay,28/07/2024,Ciudad argenta.StormReplay,00:15:12,1,5,6,4,24809,0,6111,34901,44257,39181,8939,00:02:07,00:00:00,00:00:00,00:00:10,00:07:32,00:00:00,00:00:00,20409,6404,3,19,17,0,2522,6210,,
WatchdogMan#1114,Gazlowe,Bruiser,Winner,2024-05-22 22.55.33 Silver City.StormReplay,22/05/2024,Silver City.StormReplay,00:12:58,0,5,5,4,32473,0,1573,35543,33507,47483,8698,00:01:14,00:00:00,00:00:00,00:00:10,00:00:10,00:00:00,00:00:00,8406,5252,1,33,12,0,0,15716,,
Zombicioso#1115,Diablo,Tank,Winner,2024-08-01 00.22.52 Industrial District.StormReplay,01/08/2024,Industrial District.StormReplay,00:14:48,0,5,5,4,14349,0,3665,19098,32572,92726,5401,00:01:09,00:00:00,00:00:00,00:00:21,00:01:33,00:00:00,00:00:00,13535,0,0,15,36,0,0,27119,,
Raizenser#1838,E.T.C.,Tank,Loser,2024-07-27 00.34.43 Distrito industrial.StormReplay,27/07/2024,Distrito industrial.StormReplay,00:12:39,0,5,5,4,12807,4410,0,17217,21971,64666,6902,00:01:14,00:00:00,00:00:00,00:00:43,00:00:43,00:00:00,00:00:00,14663,0,0,13,27,0,2895,21406,,
Ticoman#1667,Cassia,Ranged Assassin,Winner,2024-08-14 23.37.30 Caverna perdida.StormReplay,14/08/2024,Caverna perdida.StormReplay,00:15:46,0,5,5,4,25032,4801,0,29833,47762,42957,6729,00:01:27,00:00:00,00:00:00,00:00:02,00:00:52,00:00:00,00:00:00,10448,0,0,21,29,0,4332,4501,,
Deathmask#1670,Deckard,Healer,Winner,2024-10-30 22.28.03 Silver City.StormReplay,30/10/2024,Silver City.StormReplay,00:16:06,0,5,5,4,15300,10452,0,27981,14413,30707,6359,00:01:23,00:00:33,00:00:00,00:01:02,00:03:03,00:00:00,00:00:00,4143,465,2,18,21,0,62680,0,,
WatchdogMan#1114,Deckard,Healer,Loser,2024-01-27 00.10.24 Puesto de avanzada de Braxis.StormReplay,27/01/2024,Puesto de avanzada de Braxis.StormReplay,00:14:55,0,5,5,4,16909,12382,3681,37835,21063,37052,5428,00:01:39,00:00:54,00:00:00,00:00:00,00:03:02,00:00:00,00:00:00,2641,316,0,15,21,MostRoots,72108,0,,
Raizenser#1838,Kharazim,Healer,Winner,2024-03-06 21.04.52 Puesto de avanzada de Braxis.StormReplay,06/03/2024,Puesto de avanzada de Braxis.StormReplay,00:14:56,0,5,5,4,8038,5034,0,13072,22189,68769,4544,00:01:09,00:00:00,00:00:00,00:00:00,00:00:04,00:00:00,00:00:00,37521,7054,1,12,20,MostHealing,85853,0,,
Raizenser#1838,Lt. Morales,Healer,Loser,2024-02-08 23.10.09 Ciudad argenta.StormReplay,08/02/2024,Ciudad argenta.StormReplay,00:14:43,0,5,5,4,8704,3298,880,13518,14342,27789,5072,00:01:30,00:00:00,00:00:00,00:00:00,00:01:12,00:00:00,00:00:00,11024,486,0,8,17,0,53610,12270,,
Raizenser#1838,Zul'jin,Ranged Assassin,Winner,2024-05-15 23.43.46 Distrito industrial.StormReplay,15/05/2024,Distrito industrial.StormReplay,00:24:31,10,4,14,4,94347,78835,29634,203501,209926,106321,29250,00:02:09,00:00:00,00:00:00,00:00:00,00:11:40,00:01:29,00:00:00,144338,3650,0,125,57,MostHeroDamageDone,0,44964,,
Deathmask#1670,Li-Ming,Mage,Winner,2024-06-09 22.25.23 Lost Cavern.StormReplay,09/06/2024,Lost Cavern.StormReplay,00:18:21,5,4,9,4,40174,14224,13928,68326,88253,30220,12395,00:01:46,00:00:00,00:00:00,00:00:00,00:00:01,00:02:36,00:00:00,12848,0,0,51,34,0,0,1899,,
Raizenser#1838,Tassadar,Mage,Winner,2024-05-15 22.34.43 Industrial District.StormReplay,15/05/2024,Industrial District.StormReplay,00:16:45,4,4,8,4,58075,3217,7517,68809,101800,37260,14675,00:01:50,00:00:00,00:00:00,00:00:13,00:06:03,00:02:22,00:00:00,20375,0,0,69,29,MostTeamfightHeroDamageDone,0,0,,
ChapelHots#1560,Kael'thas,Mage,Loser,2024-09-28 17.49.09 Distrito industrial.StormReplay,28/09/2024,Distrito industrial.StormReplay,00:15:28,4,4,8,4,42187,0,2502,44689,37345,49492,7625,00:01:27,00:00:00,00:00:00,00:00:03,00:00:03,00:00:12,00:00:00,3900,0,0,31,41,0,0,2908,,
Raizenser#1838,Azmodan,Mage,Winner,2024-08-01 21.45.51 Distrito industrial.StormReplay,01/08/2024,Distrito industrial.StormReplay,00:18:22,4,4,8,4,82655,6558,2842,92055,113662,51076,17849,00:01:51,00:00:00,00:00:00,00:00:00,00:00:50,00:01:12,00:00:00,5692,0,0,95,21,MostHeroDamageDone,0,0,,
WatchdogMan#1114,Nova,Ranged Assassin,Winner,2024-08-09 22.25.37 Caverna perdida.StormReplay,09/08/2024,Caverna perdida.StormReplay,00:12:25,3,4,7,4,6884,8446,0,15330,39250,26146,3131,00:01:06,00:00:00,00:00:00,00:00:00,00:01:59,00:00:00,00:00:00,22929,0,0,6,24,0,0,0,,
Raizenser#1838,Jaina,Mage,Loser,2024-11-20 22.23.49 Ciudad argenta.StormReplay,20/11/2024,Ciudad argenta.StormReplay,00:16:52,3,4,7,4,82725,20944,0,106575,62123,38114,16317,00:02:03,00:00:00,00:00:00,00:00:00,00:11:45,00:00:49,00:00:00,5387,7537,1,92,29,0,0,0,,
Zombicioso#1115,Li Li,Healer,Winner,2024-02-21 23.48.27 Distrito industrial.StormReplay,21/02/2024,Distrito industrial.StormReplay,00:14:24,3,4,7,4,2875,2303,580,5758,35152,56958,4103,00:00:58,00:00:00,00:00:00,00:00:00,00:01:48,00:00:00,00:00:00,13001,0,0,4,20,0,80700,0,,
Raizenser#1838,Gazlowe,Bruiser,Loser,2024-03-13 21.52.13 Puesto de avanzada de Braxis.StormReplay,13/03/2024,Puesto de avanzada de Braxis.StormReplay,00:12:16,2,4,6,4,36483,7515,763,46393,34378,61738,8360,00:01:21,00:00:00,00:00:00,00:00:21,00:00:21,00:00:00,00:00:00,6229,269,0,40,15,0,0,16678,,
Ticoman#1667,Deathwing,Bruiser,Winner,2024-08-30 22.55.06 Lost Cavern.StormReplay,30/08/2024,Lost Cavern.StormReplay,00:18:01,2,4,6,4,33775,0,5278,39053,52667,63358,7916,00:02:10,00:00:00,00:00:09,00:00:22,00:04:22,00:00:24,00:00:00,5361,0,0,33,24,0,0,16699,,
Ticoman#1667,Auriel,Healer,Loser,2024-03-06 23.09.06 Ciudad argenta.StormReplay,06/03/2024,Ciudad argenta.StormReplay,00:15:08,2,4,6,4,8496,0,325,9011,10005,27589,4560,00:01:13,00:00:00,00:00:00,00:00:05,00:00:09,00:00:00,00:00:00,3622,1369,1,12,13,0,33390,0,,
WatchdogMan#1114,Zul'jin,Ranged Assassin,Loser,2023-12-07 00.32.15 Caverna perdida.StormReplay,07/12/2023,Caverna perdida.StormReplay,00:14:28,1,4,5,4,37972,0,822,38794,117079,36704,9456,00:01:09,00:00:00,00:00:00,00:00:00,00:08:46,00:00:00,00:00:00,76478,0,0,50,15,MostTeamfightHeroDamageDone,0,12747,,
Raizenser#1838,Tassadar,Mage,Winner,2024-07-18 21.26.30 Distrito industrial.StormReplay,18/07/2024,Distrito industrial.StormReplay,00:13:35,1,4,5,4,38182,10743,3670,52595,73373,46114,8415,00:01:23,00:00:00,00:00:00,00:00:16,00:03:46,00:00:00,00:00:00,6107,0,0,33,26,MostHeroDamageDone,0,0,,
WatchdogMan#1114,Zul'jin,Ranged Assassin,Winner,2024-06-08 01.45.35 Ciudad argenta.StormReplay,08/06/2024,Ciudad argenta.StormReplay,00:16:45,1,4,5,4,55610,31506,8570,103814,110486,49030,11261,00:01:54,00:00:00,00:00:00,00:00:00,00:07:44,00:03:55,00:00:00,78112,5231,1,55,30,MostTeamfightHeroDamageDone,0,21311,,
Rampage15th#1710,Raynor,Ranged Assassin,Winner,2024-08-27 22.59.15 Ciudad argenta.StormReplay,27/08/2024,Ciudad argenta.StormReplay,00:15:03,1,4,5,4,30350,17828,4969,53147,26412,55336,9164,00:01:41,00:00:00,00:00:00,00:00:00,00:01:12,00:00:04,00:00:00,56869,1055,1,41,17,0,0,8730,,
Raizenser#1838,Rehgar,Healer,Winner,2023-12-29 23.02.04 Ciudad argenta.StormReplay,29/12/2023,Ciudad argenta.StormReplay,00:11:55,1,4,5,4,5493,0,0,5493,8420,32065,3808,00:01:21,00:00:00,00:00:00,00:00:00,02:22:40,00:00:00,00:00:00,10672,5983,1,8,26,0,63710,0,,
Malenfant#11223,Auriel,Healer,Winner,2024-09-14 23.21.52 Ciudad argenta.StormReplay,14/09/2024,Ciudad argenta.StormReplay,00:14:12,1,4,5,4,18530,6407,0,26113,28229,32162,4295,00:01:21,00:00:00,00:00:00,00:00:15,00:00:19,00:00:00,00:00:00,7850,74,2,9,17,ClutchHealer,53289,0,,
Ticoman#1667,Auriel,Healer,Loser,2024-06-21 23.23.38 Braxis Outpost.StormReplay,21/06/2024,Braxis Outpost.StormReplay,00:12:13,1,4,5,4,9520,4293,0,15634,8289,26458,2520,00:01:00,00:00:00,00:00:00,00:00:05,00:00:05,00:00:00,00:00:00,4945,0,0,5,15,0,32912,0,,
Rampage15th#1710,Sylvanas,Melee Assassin,Winner,2023-12-29 23.02.04 Ciudad argenta.StormReplay,29/12/2023,Ciudad argenta.StormReplay,00:11:55,0,4,4,4,13196,0,0,13543,17274,26579,4990,00:01:24,00:00:00,00:00:07,00:00:00,00:00:00,00:00:00,00:00:00,14016,1334,1,24,20,0,0,0,,
Deathmask#1670,The Butcher,Melee Assassin,Loser,2024-06-09 22.25.06 Puesto de avanzada de Braxis.StormReplay,09/06/2024,Puesto de avanzada de Braxis.StormReplay,00:16:30,0,4,4,4,10401,1480,0,12662,20098,66682,6391,00:01:37,00:00:00,00:00:06,00:00:07,00:02:11,00:00:00,00:00:00,9700,0,0,19,18,0,0,16077,,
Raizenser#1838,Anub'arak,Tank,Winner,2024-08-06 22.54.23 Caverna perdida.StormReplay,06/08/2024,Caverna perdida.StormReplay,00:18:26,0,4,4,4,20067,8203,2726,30996,49855,93273,10165,00:02:04,00:00:00,00:00:00,00:01:11,00:16:08,00:00:00,00:00:00,14635,0,0,27,37,0,0,23561,,
WatchdogMan#1114,Malfurion,Healer,Winner,2024-08-06 22.54.23 Caverna perdida.StormReplay,06/08/2024,Caverna perdida.StormReplay,00:18:26,0,4,4,4,14131,3899,544,18574,29042,43768,5252,00:02:01,00:01:07,00:00:21,00:00:00,00:01:07,00:00:00,00:00:00,3525,0,0,12,26,MostRoots,59790,0,,
WatchdogMan#1114,Brightwing,Healer,Winner,2024-02-18 01.11.45 Ciudad argenta.StormReplay,18/02/2024,Ciudad argenta.StormReplay,00:15:38,0,4,4,4,7731,1843,676,11159,19084,35434,5076,00:01:30,00:00:00,00:00:59,00:00:00,00:00:00,00:00:00,00:00:00,16610,3042,2,9,25,MostSilences,90712,0,,
WatchdogMan#1114,Lt. Morales,Healer,Winner,2024-01-06 23.45.13 Ciudad argenta.StormReplay,06/01/2024,Ciudad argenta.StormReplay,00:13:32,0,4,4,4,6794,2962,0,11064,20506,31487,3729,00:01:16,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,14853,982,1,5,17,ClutchHealer,53774,14838,,
Deathmask#1670,Lucio,Healer,Winner,2024-07-03 22.11.57 Braxis Outpost.StormReplay,03/07/2024,Braxis Outpost.StormReplay,00:12:40,0,4,4,4,2107,0,0,2575,19124,28667,1625,00:01:06,00:00:00,00:00:00,00:00:00,00:02:10,00:00:00,00:00:00,12611,480,0,3,13,0,54554,0,,
WatchdogMan#1114,Mephisto,Mage,Loser,2024-09-06 23.43.53 Silver City.StormReplay,06/09/2024,Silver City.StormReplay,00:17:35,6,3,9,4,49571,12300,5571,71214,82259,77151,12924,00:01:50,00:00:00,00:00:00,00:00:00,00:03:52,00:00:42,00:00:00,7096,8262,4,51,24,MostMercCampsCaptured,0,16138,,
Raizenser#1838,Kael'thas,Mage,Winner,2024-06-29 00.20.00 Puesto de avanzada de Braxis.StormReplay,29/06/2024,Puesto de avanzada de Braxis.StormReplay,00:19:00,5,3,8,4,41339,8342,696,50377,92994,43135,13443,00:01:59,00:00:00,00:00:00,00:00:14,00:00:14,00:00:12,00:00:00,6005,0,0,51,19,MostHeroDamageDone,0,0,,
Raizenser#1838,Falstad,Ranged Assassin,Winner,2024-09-08 22.25.20 Distrito industrial.StormReplay,08/09/2024,Distrito industrial.StormReplay,00:12:36,4,3,7,4,10747,779,0,11526,34028,33173,4399,00:01:07,00:00:00,00:00:00,00:00:00,00:02:28,00:00:00,00:00:00,12323,0,0,8,21,0,0,7045,,
Deathmask#1670,Zul'jin,Ranged Assassin,Winner,2024-03-29 23.00.36 Braxis Outpost.StormReplay,29/03/2024,Braxis Outpost.StormReplay,00:17:15,4,3,7,4,43415,0,12431,58286,95070,66854,13398,00:01:50,00:00:00,00:00:00,00:00:00,00:12:11,00:00:00,00:00:00,55464,7525,1,54,19,MostTeamfightHeroDamageDone,0,17592,,
Raizenser#1838,Kel'Thuzad,Mage,Loser,2024-07-19 22.23.59 Silver City.StormReplay,19/07/2024,Silver City.StormReplay,00:13:12,3,3,6,4,26651,0,0,26651,40048,21764,6484,00:01:14,00:00:10,00:00:00,00:00:14,00:02:15,00:00:00,00:00:00,3201,4356,1,28,10,0,0,0,,
Raizenser#1838,D.Va,Bruiser,Winner,2024-10-22 23.20.31 Braxis Outpost.StormReplay,22/10/2024,Braxis Outpost.StormReplay,00:15:45,3,3,6,4,35320,12920,2943,51183,53817,83914,7562,00:01:49,00:00:00,00:00:00,00:00:00,00:05:13,00:00:00,00:00:00,48102,0,0,34,24,0,0,5437,,
Malenfant#11223,Greymane,Melee Assassin,Winner,2024-10-23 23.00.52 Caverna perdida.StormReplay,23/10/2024,Caverna perdida.StormReplay,00:10:57,2,3,5,4,17041,5263,0,22304,17579,23100,3880,00:00:52,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,9932,0,0,16,10,0,0,0,,
Ticoman#1667,Mephisto,Mage,Winner,2024-11-03 22.35.58 Caverna perdida.StormReplay,03/11/2024,Caverna perdida.StormReplay,00:14:27,2,3,5,4,19111,11954,0,31065,32902,38678,4931,00:01:11,00:00:17,00:00:00,00:00:00,00:01:45,00:00:00,00:00:00,4460,0,0,16,12,0,0,4308,,
Malenfant#11223,The Butcher,Melee Assassin,Loser,2024-10-23 22.49.10 Distrito industrial.StormReplay,23/10/2024,Distrito industrial.StormReplay,00:15:53,2,3,5,4,15240,3870,0,19110,17988,58053,5950,00:01:27,00:00:00,00:00:09,00:00:06,00:02:54,00:00:00,00:00:00,7445,0,0,20,35,0,0,13052,,
Ticoman#1667,Falstad,Ranged Assassin,Winner,2024-08-01 00.06.38 Silver City.StormReplay,01/08/2024,Silver City.StormReplay,00:14:21,1,3,5,4,9134,1978,0,11950,40309,27098,4086,00:01:24,00:00:00,00:00:00,00:00:00,00:03:16,00:00:00,00:00:00,13190,3661,0,5,16,0,0,8885,,
Raizenser#1838,Junkrat,Mage,Winner,2024-03-09 23.58.06 Puesto de avanzada de Braxis.StormReplay,09/03/2024,Puesto de avanzada de Braxis.StormReplay,00:17:25,1,3,4,4,56667,7166,7341,77330,86662,28585,12807,00:01:30,00:00:46,00:00:38,00:00:00,00:02:11,00:00:00,00:00:00,54706,4751,1,65,29,0,0,0,,
ChapelHots#1560,Gul'dan,Mage,Winner,2024-08-09 22.39.42 Distrito industrial.StormReplay,09/08/2024,Distrito industrial.StormReplay,00:11:53,1,3,4,4,18241,0,0,18241,39505,28664,5150,00:01:07,00:00:00,00:00:06,00:00:00,00:00:00,00:00:00,00:00:00,981,0,0,19,14,0,0,3668,,
WatchdogMan#1114,Azmodan,Mage,Loser,2024-03-15 23.21.52 Ciudad argenta.StormReplay,15/03/2024,Ciudad argenta.StormReplay,00:13:08,1,3,4,4,42918,7797,5447,59192,65645,30406,10328,00:01:19,00:00:00,00:00:00,00:00:00,00:00:21,00:00:00,00:00:00,10731,0,1,59,8,0,0,0,,
WatchdogMan#1114,Zul'jin,Ranged Assassin,Winner,2024-11-19 22.06.51 Silver City.StormReplay,19/11/2024,Silver City.StormReplay,00:12:04,1,3,4,4,22902,8823,4757,38966,53994,35940,4263,00:01:29,00:00:00,00:00:00,00:00:00,00:05:45,00:00:00,00:00:00,51619,8262,2,18,21,MostTeamfightHeroDamageDone,0,8066,,
Zombicioso#1115,Azmodan,Mage,Loser,2024-08-01 00.34.59 Silver City.StormReplay,01/08/2024,Silver City.StormReplay,00:10:49,1,3,4,4,28026,1030,549,29605,60177,37131,9572,00:00:39,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,3036,0,0,44,5,MostHeroDamageDone,0,0,,
Deathmask#1670,Malfurion,Healer,Loser,2024-05-08 22.25.01 Braxis Outpost.StormReplay,08/05/2024,Braxis Outpost.StormReplay,00:09:49,1,3,4,4,6071,1737,194,8238,5863,26844,2545,00:00:52,00:00:18,00:00:03,00:00:00,00:00:18,00:00:00,00:00:00,4082,0,0,6,13,0,22856,0,,
